Unnamed: 0,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media,_type
1471,1701371294938230926,1701371294938230926,https://twitter.com/BArevalodeLeon/status/1701371294938230926,2023-09-11 23:05:01+00:00,"{'id': 945378369818058752, 'id_str': '945378369818058752', 'url': 'https://twitter.com/BArevalodeLeon', 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', 'rawDescription': 'Presidente electo de la República de Guatemala 2024-2028. 🇬🇹', 'created': datetime.datetime(2017, 12, 25, 19, 39, 2, tzinfo=datetime.timezone.utc), 'followersCount': 124781, 'friendsCount': 159, 'statusesCount': 4277, 'favouritesCount': 9317, 'listedCount': 122, 'mediaCount': 1158, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1681641788958732288/8FDjyzDV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/945378369818058752/1689769620', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",es,"¡Síguenos en nuestra transmisión En Vivo, dónde conocerás sobre el proceso de transición gubernamental! 🇬🇹 https://t.co/Nbmo5WWp5w",20,45,353,1,1701371294938230926,[],[],[],[],29189.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5x8LE9WcAAZBzj.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1488,1699136313285341659,1699136313285341659,https://twitter.com/PrensaComunitar/status/1699136313285341659,2023-09-05 19:04:00+00:00,"{'id': 257722705, 'id_str': '257722705', 'url': 'https://twitter.com/PrensaComunitar', 'username': 'PrensaComunitar', 'displayname': 'Prensa Comunitaria Km169', 'rawDescription': 'Agencia de noticias desde las ciencias sociales, periodismo comunitario e indígena, arte y feminismos. Contamos la realidad desde nuestras propias narrativas.', 'created': datetime.datetime(2011, 2, 26, 1, 30, 17, tzinfo=datetime.timezone.utc), 'followersCount': 78325, 'friendsCount': 7788, 'statusesCount': 96935, 'favouritesCount': 21543, 'listedCount': 457, 'mediaCount': 55309, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1649426457133817858/qv5hdeCC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/257722705/1687541941', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.prensacomunitaria.org', 'text': 'prensacomunitaria.org', 'tcourl': 'https://t.co/g8PRL5uEJi'}], '_type': 'snscrape.modules.twitter.User'}",es,"#Ahora ⚠️ Antejuicio solicitado por Sandra Torres Casanova contra los cinco magistrados titulares del Tribunal Supremo Electoral (TSE) llega a la Corte Suprema de Justicia (CSJ), esto por una denuncia del partido Unidad Nacional de la Esperanza (UNE). 

📷 Guatemala Visible https://t.co/2966MSeZ0v",16,40,63,12,1699136313285341659,['Ahora'],[],[],[],68381.0,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5SLeEGXMAAu67R.jpg'}, {'url': 'https://pbs.twimg.com/media/F5SLePaWgAAD2Un.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1497,1699152230249611653,1699152230249611653,https://twitter.com/LeninistaLuis/status/1699152230249611653,2023-09-05 20:07:15+00:00,"{'id': 782398394333442050, 'id_str': '782398394333442050', 'url': 'https://twitter.com/LeninistaLuis', 'username': 'LeninistaLuis', 'displayname': 'Luis Enrique Pérez (pastor profeta apóstol ungido)', 'rawDescription': 'لويس إنريكي بيريز جويا 🇵🇸', 'created': datetime.datetime(2016, 10, 2, 1, 54, 48, tzinfo=datetime.timezone.utc), 'followersCount': 9226, 'friendsCount': 315, 'statusesCount': 92117, 'favouritesCount': 122072, 'listedCount': 23, 'mediaCount': 8865, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1700163807161589760/s6zQw68Q_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/782398394333442050/1688095959', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",es,"No lo olviden, amiguitos: ""mal paga el diablo a quien bien le sirve"". https://t.co/SxE1lUdrQM",4,97,206,2,1699152230249611653,[],[],[],[],5282.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5SZ7CGXEAAA_SQ.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1500,1698831006629843358,1698831006629843358,https://twitter.com/CACIFGuatemala/status/1698831006629843358,2023-09-04 22:50:49+00:00,"{'id': 134860773, 'id_str': '134860773', 'url': 'https://twitter.com/CACIFGuatemala', 'username': 'CACIFGuatemala', 'displayname': 'CACIF', 'rawDescription': 'Comité Coordinador de Asociaciones Agrícolas, Comerciales, Industriales y Financieras.', 'created': datetime.datetime(2010, 4, 19, 17, 15, 3, tzinfo=datetime.timezone.utc), 'followersCount': 67240, 'friendsCount': 479, 'statusesCount': 15426, 'favouritesCount': 4591, 'listedCount': 183, 'mediaCount': 6154, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1452686067639988230/4eRFK0OF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/134860773/1673995408', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.cacif.org.gt', 'text': 'cacif.org.gt', 'tcourl': 'https://t.co/Gu2UAW0qbZ'}], '_type': 'snscrape.modules.twitter.User'}",es,"#ComunicadoCACIF 
Como lo hemos expresado anteriormente, es importante que este proceso electoral, que ha sido participativo y pacífico, tenga un cierre igualmente exitoso. https://t.co/FArg6wZKpZ",0,51,124,161,1698831006629843358,['ComunicadoCACIF'],[],[],[],167005.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5N1tQZWAAAbvGc.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1504,1494300815099670537,1494300815099670537,https://twitter.com/SeketAanru/status/1494300815099670537,2022-02-17 13:20:51+00:00,"{'id': 78649197, 'id_str': '78649197', 'url': 'https://twitter.com/SeketAanru', 'username': 'SeketAanru', 'displayname': 'UserInterface', 'rawDescription': 'User Interface is a network of social sites for socializing, Networking, Business Development, Gaming & Investing.  Creator Economies!', 'created': datetime.datetime(2009, 9, 30, 16, 47, 43, tzinfo=datetime.timezone.utc), 'followersCount': 4534, 'friendsCount': 1338, 'statusesCount': 61386, 'favouritesCount': 160, 'listedCount': 99, 'mediaCount': 19957, 'location': 'Washington DC & the World', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1126930670654300162/U0h1bn6N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/78649197/1655481402', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://UIXnetwork.com', 'text': 'UIXnetwork.com', 'tcourl': 'https://t.co/aI9frhpGGW'}], '_type': 'snscrape.modules.twitter.User'}",en,Chapter 6: Changing of the Guard ft. Westside Gunn &amp; Benny the Butcher https://t.co/iKkSviNqXm #Gaming,19,24,138,2,1494300815099670537,['Gaming'],[],[],"[{'url': 'https://xclusive.tv/c/watch/chapter-6-changing-of-the-guard-ft-westside-gunn-amp-benny-the-butcher_bhK14LLqX1S2Sx4.html', 'text': 'xclusive.tv/c/watch/chapte…', 'tcourl': 'https://t.co/iKkSviNqXm'}]",,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1510,1701369011659763751,1701369011659763751,https://twitter.com/QuorumGT/status/1701369011659763751,2023-09-11 22:55:56+00:00,"{'id': 1384532486575820803, 'id_str': '1384532486575820803', 'url': 'https://twitter.com/QuorumGT', 'username': 'QuorumGT', 'displayname': 'Quorum', 'rawDescription': '⚡ Informamos sobre el presente para construir un mejor futuro⭐', 'created': datetime.datetime(2021, 4, 20, 15, 41, 18, tzinfo=datetime.timezone.utc), 'followersCount': 23531, 'friendsCount': 96, 'statusesCount': 7487, 'favouritesCount': 1674, 'listedCount': 104, 'mediaCount': 4110, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1618291250058170374/m2_OW_Qh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384532486575820803/1674665676', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://quorum.gt', 'text': 'quorum.gt', 'tcourl': 'https://t.co/0uUSjCc344'}], '_type': 'snscrape.modules.twitter.User'}",es,"🔔 El presidente @DrGiammattei se compromete a que no solo @BArevalodeLeon y @KarinHerreraVP asuman el cargo, sino todos los alcaldes y diputadas y diputados electos del @msemillagt.

📹@jeanellydvg https://t.co/0HjLPruYd2",65,53,157,21,1701369011659763751,[],[],"[{'id': 187793278, 'username': 'DrGiammattei', 'displayname': 'Alejandro Giammattei', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 945378369818058752, 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 407880186, 'username': 'KarinHerreraVP', 'displayname': 'Karin Herrera', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 2836151805, 'username': 'msemillagt', 'displayname': 'Movimiento Semilla 🌱', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1108824293461426182, 'username': 'jeanellydvg', 'displayname': 'Jeanelly Dabeyba', '_type': 'snscrape.modules.twitter.UserRef'}]",[],21592.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1701368695853879296/pu/img/WLnclJS55Hjo0TiQ.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 950000, 'url': 'https://video.twimg.com/ext_tw_video/1701368695853879296/pu/vid/avc1/480x852/nDQsDz2wfpsG4qS8.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 632000, 'url': 'https://video.twimg.com/ext_tw_video/1701368695853879296/pu/vid/avc1/320x568/VnPRKfBnCwxf36GT.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 2176000, 'url': 'https://video.twimg.com/ext_tw_video/1701368695853879296/pu/vid/avc1/720x1280/f78kKjqOZEwaeYSa.mp4?tag=12'}], 'duration': 140001, 'views': None}], 'animated': []}",snscrape.modules.twitter.Tweet
1524,1699761684448162078,1699761684448162078,https://twitter.com/MethaneSAT/status/1699761684448162078,2023-09-07 12:29:00+00:00,"{'id': 1174103664388136960, 'id_str': '1174103664388136960', 'url': 'https://twitter.com/MethaneSAT', 'username': 'MethaneSAT', 'displayname': 'MethaneSAT', 'rawDescription': ""MethaneSAT will be the most advanced #methane-tracking satellite in space, measuring emissions other satellites can't see. A subsidiary of @EnvDefenseFund."", 'created': datetime.datetime(2019, 9, 17, 23, 32, 13, tzinfo=datetime.timezone.utc), 'followersCount': 4212, 'friendsCount': 466, 'statusesCount': 1084, 'favouritesCount': 475, 'listedCount': 68, 'mediaCount': 115, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590703079980163074/Sqx203yW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1174103664388136960/1668602914', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.MethaneSAT.org', 'text': 'MethaneSAT.org', 'tcourl': 'https://t.co/Dsj13twoz9'}], '_type': 'snscrape.modules.twitter.User'}",en,"Join our community of over 2,000 subscribers and never miss an update on MethaneSAT milestones, new data, events and more. 🛰️👇",18,161,777,0,1699761684448162078,[],[],[],[],1654882.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1527,1699139029793472721,1699139029793472721,https://twitter.com/lanegrisgt/status/1699139029793472721,2023-09-05 19:14:47+00:00,"{'id': 67137767, 'id_str': '67137767', 'url': 'https://twitter.com/lanegrisgt', 'username': 'lanegrisgt', 'displayname': 'Sonia Pérez D. 💚', 'rawDescription': 'En el mejor oficio del mundo: Periodista 🖊️🗒️Cuenta personal. RTs and ❤️ are not endorsements. Animals and music lover, purple heart 💜', 'created': datetime.datetime(2009, 8, 19, 22, 7, 34, tzinfo=datetime.timezone.utc), 'followersCount': 15839, 'friendsCount': 3601, 'statusesCount': 100244, 'favouritesCount': 53176, 'listedCount': 121, 'mediaCount': 5747, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633820029744455682/INUSvDXA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/67137767/1694443336', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",es,AHORA Hoy por la tarde el @TSEGuatemala entregara las credenciales oficiales al presiente electo @BArevalodeLeon y a la vicepresidenta electa @KarinHerreraVP,4,183,755,6,1699139029793472721,[],[],"[{'id': 246712322, 'username': 'TSEGuatemala', 'displayname': 'TSE Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 945378369818058752, 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 407880186, 'username': 'KarinHerreraVP', 'displayname': 'Karin Herrera 🌱', '_type': 'snscrape.modules.twitter.UserRef'}]",[],13561.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1529,1699136333338353755,1699136333338353755,https://twitter.com/Nahual_Social/status/1699136333338353755,2023-09-05 19:04:04+00:00,"{'id': 1680966872483627008, 'id_str': '1680966872483627008', 'url': 'https://twitter.com/Nahual_Social', 'username': 'Nahual_Social', 'displayname': 'Red Nahual GT', 'rawDescription': 'Somos un grupo de Guatemaltecos interesados en Guatemala, la ciencia, la tecnología y creemos en recobrar la grandeza de nuestros antepasados hoy.', 'created': datetime.datetime(2023, 7, 17, 15, 45, 43, tzinfo=datetime.timezone.utc), 'followersCount': 867, 'friendsCount': 117, 'statusesCount': 340, 'favouritesCount': 912, 'listedCount': 1, 'mediaCount': 71, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1700166913844772864/01x60LAv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1680966872483627008/1689609466', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.instagram.com/nahualsocialgt/', 'text': 'instagram.com/nahualsocialgt/', 'tcourl': 'https://t.co/DKHy9Quf49'}], '_type': 'snscrape.modules.twitter.User'}",es,"🚨#Ahora🚨

El @MPguatemala presento ante el juzgado 8vo Penal solicitud de retiro de inmunidad contra los magistrados del @TSEGuatemala y el tribunal lo remitió a la CSJ para su tramite. Esto obedece a un proceso iniciado por @PartidoUne en el que se indica que el TSE pudo cometer 2 delitos: 

[1] Abuso de Autoridad con propósito electoral e
[2] Incumplimiento de deberes

La UNE indico que el ente electoral no cumplió con sus obligaciones de garantizar elecciones transparentes el pasado 20 de agosto. 

Especialistas consultados indican que agotado el proceso establecido en la LEPP, las audiencias de revisión y el proceso efectuado la solicitud debería ser rechazada in-limine.",12,33,60,4,1699136333338353755,['Ahora'],[],"[{'id': 609174347, 'username': 'MPguatemala', 'displayname': 'MP de Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 246712322, 'username': 'TSEGuatemala', 'displayname': 'TSE Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1476238463032868880, 'username': 'PartidoUne', 'displayname': 'Partido Une', '_type': 'snscrape.modules.twitter.UserRef'}]",[],2906.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5SLd0CXgAAyeEC.png'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1531,1694634770922197250,1694634770922197250,https://twitter.com/MyGoodTape/status/1694634770922197250,2023-08-24 08:56:28+00:00,"{'id': 1627601679439781890, 'id_str': '1627601679439781890', 'url': 'https://twitter.com/MyGoodTape', 'username': 'MyGoodTape', 'displayname': 'Good Tape', 'rawDescription': 'A free, secure, and easy automatic transcription service, that delivers astounding transcriptions in minutes. Made in Denmark for journalists and anyone else.', 'created': datetime.datetime(2023, 2, 20, 9, 31, 6, tzinfo=datetime.timezone.utc), 'followersCount': 2150, 'friendsCount': 1, 'statusesCount': 31, 'favouritesCount': 26, 'listedCount': 11, 'mediaCount': 0, 'location': 'Copenhagen, Denmark', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1671138340509212673/PAXXHz_m_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1627601679439781890/1687265404', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.mygoodtape.com', 'text': 'mygoodtape.com', 'tcourl': 'https://t.co/vr6wyGrcJU'}], '_type': 'snscrape.modules.twitter.User'}",en,"Are you tired of drowning in a sea of audio recordings? 🌊

Try Good Tape now and see the difference for yourself 🚀",444,837,4525,47,1694634770922197250,[],[],[],[],7594302.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1539,1699136313285341659,1699136313285341659,https://twitter.com/PrensaComunitar/status/1699136313285341659,2023-09-05 19:04:00+00:00,"{'id': 257722705, 'id_str': '257722705', 'url': 'https://twitter.com/PrensaComunitar', 'username': 'PrensaComunitar', 'displayname': 'Prensa Comunitaria Km169', 'rawDescription': 'Agencia de noticias desde las ciencias sociales, periodismo comunitario e indígena, arte y feminismos. Contamos la realidad desde nuestras propias narrativas.', 'created': datetime.datetime(2011, 2, 26, 1, 30, 17, tzinfo=datetime.timezone.utc), 'followersCount': 78325, 'friendsCount': 7788, 'statusesCount': 96935, 'favouritesCount': 21543, 'listedCount': 457, 'mediaCount': 55309, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1649426457133817858/qv5hdeCC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/257722705/1687541941', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.prensacomunitaria.org', 'text': 'prensacomunitaria.org', 'tcourl': 'https://t.co/g8PRL5uEJi'}], '_type': 'snscrape.modules.twitter.User'}",es,"#Ahora ⚠️ Antejuicio solicitado por Sandra Torres Casanova contra los cinco magistrados titulares del Tribunal Supremo Electoral (TSE) llega a la Corte Suprema de Justicia (CSJ), esto por una denuncia del partido Unidad Nacional de la Esperanza (UNE). 

📷 Guatemala Visible https://t.co/2966MSeZ0v",16,40,63,12,1699136313285341659,['Ahora'],[],[],[],68381.0,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5SLeEGXMAAu67R.jpg'}, {'url': 'https://pbs.twimg.com/media/F5SLePaWgAAD2Un.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1543,1698776271709192417,1698776271709192417,https://twitter.com/RafaelAyau/status/1698776271709192417,2023-09-04 19:13:19+00:00,"{'id': 1583979821620760577, 'id_str': '1583979821620760577', 'url': 'https://twitter.com/RafaelAyau', 'username': 'RafaelAyau', 'displayname': 'Rafael Ayau', 'rawDescription': 'Un buen guerrero no se queja de sus cicatrices, ni de sus fracasos, ni de sus errores; es consciente de que han sido necesarios para crecer y aprender.', 'created': datetime.datetime(2022, 10, 23, 0, 33, 25, tzinfo=datetime.timezone.utc), 'followersCount': 1744, 'friendsCount': 1309, 'statusesCount': 11792, 'favouritesCount': 7925, 'listedCount': 2, 'mediaCount': 1115, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1688537797064273921/wFi0jxe5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1583979821620760577/1693098192', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",es,"🚨 La empresa que vendió el amañado software al @TSEGuatemala pago entre los magistrados Q16 millones en coimas

Ya el @MPguatemala cuenta con la investigación, trazo del dinero y colaborador

El KRAKEN va de vuelta

No al Fraude

@LegisladorGt @BMarroquin2021 @Ccastell2015 https://t.co/lyDXLnjHMY",53,162,344,8,1698776271709192417,[],[],"[{'id': 246712322, 'username': 'TSEGuatemala', 'displayname': 'TSE Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 609174347, 'username': 'MPguatemala', 'displayname': 'MP de Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1410436968429887491, 'username': 'LegisladorGt', 'displayname': 'Tales de Mileto', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1392595816653672454, 'username': 'BMarroquin2021', 'displayname': 'BettyMarroquin2021', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 3526107676, 'username': 'Ccastell2015', 'displayname': 'Carolina', '_type': 'snscrape.modules.twitter.UserRef'}]",[],27273.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5NEAj3WEAAD5C3.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1551,1701365895811998203,1701365895811998203,https://twitter.com/BArevalodeLeon/status/1701365895811998203,2023-09-11 22:43:34+00:00,"{'id': 945378369818058752, 'id_str': '945378369818058752', 'url': 'https://twitter.com/BArevalodeLeon', 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', 'rawDescription': 'Presidente electo de la República de Guatemala 2024-2028. 🇬🇹', 'created': datetime.datetime(2017, 12, 25, 19, 39, 2, tzinfo=datetime.timezone.utc), 'followersCount': 124781, 'friendsCount': 159, 'statusesCount': 4277, 'favouritesCount': 9317, 'listedCount': 122, 'mediaCount': 1158, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1681641788958732288/8FDjyzDV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/945378369818058752/1689769620', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",es,Es un gusto estar aquí está tarde continuando un proceso de transición que obedece a un mandato popular que ha sido ejercido libremente el 25 de junio y el 20 de agosto. https://t.co/80K8GFmHwm,36,189,2020,1,1701365895811998203,[],[],[],[],55870.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5x3Q2UWMAAi2wZ.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1586,1699122332927664560,1699122332927664560,https://twitter.com/lahoragt/status/1699122332927664560,2023-09-05 18:08:26+00:00,"{'id': 168557941, 'id_str': '168557941', 'url': 'https://twitter.com/lahoragt', 'username': 'lahoragt', 'displayname': 'Diario La Hora', 'rawDescription': 'Somos un medio de comunicación veraz y responsable. Único vespertino de Guatemala, desde 1920.', 'created': datetime.datetime(2010, 7, 20, 6, 40, 23, tzinfo=datetime.timezone.utc), 'followersCount': 512661, 'friendsCount': 90, 'statusesCount': 242301, 'favouritesCount': 708, 'listedCount': 977, 'mediaCount': 84707, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1217864740699037699/BkYJUPAq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/168557941/1637687137', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://lahora.gt', 'text': 'lahora.gt', 'tcourl': 'https://t.co/zZHdlZTofh'}], '_type': 'snscrape.modules.twitter.User'}",es,"#LHBreve l La Fiscalía de Delitos Electorales presentó una solicitud de retiro de antejuicio para que se inicie una investigación en contra de los cinco magistrados titulares del TSE, por los delitos de abuso de autoridad con propósito electoral e incumplimiento de deberes, derivado de una denuncia que interpuso la UNE por supuesto fraude electoral.",77,124,252,45,1699122332927664560,['LHBreve'],[],[],[],73257.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1596,1699127573970588146,1699127573970588146,https://twitter.com/soy_502/status/1699127573970588146,2023-09-05 18:29:16+00:00,"{'id': 1687984068, 'id_str': '1687984068', 'url': 'https://twitter.com/soy_502', 'username': 'soy_502', 'displayname': 'Soy 502', 'rawDescription': 'Espacio informativo de referencia sobre Guatemala, noticias, deportes, tecnología, espectáculos, arte y cultura.', 'created': datetime.datetime(2013, 8, 21, 10, 54, 23, tzinfo=datetime.timezone.utc), 'followersCount': 1080907, 'friendsCount': 14, 'statusesCount': 282342, 'favouritesCount': 469, 'listedCount': 970, 'mediaCount': 249334, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1005282468176519168/Tmrj7Lca_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1687984068/1537199660', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.soy502.com', 'text': 'soy502.com', 'tcourl': 'https://t.co/UtoqgyZRSb'}], '_type': 'snscrape.modules.twitter.User'}",es,"🚨¡DENUNCIA DE LA UNE! ⎪Remiten a CSJ solicitud de antejuicio contra magistrados del TSE

Este es el proceso del antejuicio planteado por el partido que postuló a Sandra Torres:

https://t.co/oIKctLxH9B https://t.co/ScGffe4sN3",71,53,137,13,1699127573970588146,[],[],[],"[{'url': 'https://bit.ly/3EpvN7a', 'text': 'bit.ly/3EpvN7a', 'tcourl': 'https://t.co/oIKctLxH9B'}]",26398.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5SDRVRW4AAIiPA.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
