Unnamed: 0,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media,_type
507,1702084909307674713,1702084909307674713,https://twitter.com/ASIERVERA/status/1702084909307674713,2023-09-13 22:20:40+00:00,"{'id': 291888009, 'id_str': '291888009', 'url': 'https://twitter.com/ASIERVERA', 'username': 'ASIERVERA', 'displayname': 'ASIER VERA', 'rawDescription': 'Periodista. Ciclista, amante de las músicas del mundo y de viajar', 'created': datetime.datetime(2011, 5, 2, 19, 36, 48, tzinfo=datetime.timezone.utc), 'followersCount': 8363, 'friendsCount': 359, 'statusesCount': 50718, 'favouritesCount': 54521, 'listedCount': 76, 'mediaCount': 7803, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2228623973/isfahan_asier_dos_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/291888009/1455329249', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://destruyendofronteras.wordpress.com', 'text': 'destruyendofronteras.wordpress.com', 'tcourl': 'https://t.co/AsVNdYHJfl'}], '_type': 'snscrape.modules.twitter.User'}",es,"La UNE de @SandraTorresGUA debe empezar a aceptar que fue derrotada por @BArevalodeLeon. Venga, poco a poco, seguro lo consigue. Ahí se lo van diciendo los órganos judiciales, porque el 20 de agosto no vio las noticias en #Guatemala. https://t.co/kNVpZj6zw3",0,14,46,0,1702084909307674713,['Guatemala'],[],"[{'id': 605571056, 'username': 'SandraTorresGUA', 'displayname': 'Sandra Torres', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 945378369818058752, 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', '_type': 'snscrape.modules.twitter.UserRef'}]","[{'url': 'https://twitter.com/EmisorasUnidas/status/1702082815301398843?t=syBnQoNl5PHlwwHhuLpI_A&s=19', 'text': 'twitter.com/EmisorasUnidas…', 'tcourl': 'https://t.co/kNVpZj6zw3'}]",953.0,,"{'id': 1702082815301398843, 'id_str': '1702082815301398843', 'url': 'https://twitter.com/EmisorasUnidas/status/1702082815301398843', 'date': datetime.datetime(2023, 9, 13, 22, 12, 20, tzinfo=datetime.timezone.utc), 'user': {'id': 40256008, 'id_str': '40256008', 'url': 'https://twitter.com/EmisorasUnidas', 'username': 'EmisorasUnidas', 'displayname': 'Emisoras Unidas', 'rawDescription': 'Primera en Noticias, Primera en Deportes. Sigue toda la información noticiosa de Guatemala y el Mundo.', 'created': datetime.datetime(2009, 5, 15, 14, 55, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1514659, 'friendsCount': 93, 'statusesCount': 761911, 'favouritesCount': 4853, 'listedCount': 2890, 'mediaCount': 366501, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1471117287587524609/J2cnq5Ck_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/40256008/1693550783', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://emisorasunidas.com', 'text': 'emisorasunidas.com', 'tcourl': 'https://t.co/YlLH65lmOS'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'es', 'rawContent': 'La CSJ por unanimidad no otorgó el amparo provisional solicitado por el partido UNE en contra del Acuerdo 1659-2023 del @TSEGuatemala que contiene la oficialización de resultados de la segunda vuelta de elecciones y la adjudicación de cargos de Presidente y Vicepresidente de la República para el periodo 2024-2028. La acción legal fue planteada el pasado 30 de agosto.', 'replyCount': 41, 'retweetCount': 206, 'likeCount': 895, 'quoteCount': 25, 'conversationId': 1702082815301398843, 'hashtags': [], 'cashtags': [], 'mentionedUsers': [{'id': 246712322, 'username': 'TSEGuatemala', 'displayname': 'TSE Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}], 'links': [], 'viewCount': 106304, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>', 'sourceUrl': 'https://twitter.com', 'sourceLabel': 'TweetDeck Web App', 'media': {'photos': [{'url': 'https://pbs.twimg.com/media/F58DNQiXMAAcCrX.png'}], 'videos': [], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
508,1702082815301398843,1702082815301398843,https://twitter.com/EmisorasUnidas/status/1702082815301398843,2023-09-13 22:12:20+00:00,"{'id': 40256008, 'id_str': '40256008', 'url': 'https://twitter.com/EmisorasUnidas', 'username': 'EmisorasUnidas', 'displayname': 'Emisoras Unidas', 'rawDescription': 'Primera en Noticias, Primera en Deportes. Sigue toda la información noticiosa de Guatemala y el Mundo.', 'created': datetime.datetime(2009, 5, 15, 14, 55, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1514659, 'friendsCount': 93, 'statusesCount': 761911, 'favouritesCount': 4853, 'listedCount': 2890, 'mediaCount': 366501, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1471117287587524609/J2cnq5Ck_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/40256008/1693550783', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://emisorasunidas.com', 'text': 'emisorasunidas.com', 'tcourl': 'https://t.co/YlLH65lmOS'}], '_type': 'snscrape.modules.twitter.User'}",es,La CSJ por unanimidad no otorgó el amparo provisional solicitado por el partido UNE en contra del Acuerdo 1659-2023 del @TSEGuatemala que contiene la oficialización de resultados de la segunda vuelta de elecciones y la adjudicación de cargos de Presidente y Vicepresidente de la República para el periodo 2024-2028. La acción legal fue planteada el pasado 30 de agosto.,41,206,895,25,1702082815301398843,[],[],"[{'id': 246712322, 'username': 'TSEGuatemala', 'displayname': 'TSE Guatemala', '_type': 'snscrape.modules.twitter.UserRef'}]",[],106304.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",https://twitter.com,TweetDeck Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F58DNQiXMAAcCrX.png'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
513,1699443931908300877,1699443931908300877,https://twitter.com/nayibbukele/status/1699443931908300877,2023-09-06 15:26:22+00:00,"{'id': 20736511, 'id_str': '20736511', 'url': 'https://twitter.com/nayibbukele', 'username': 'nayibbukele', 'displayname': 'Nayib Bukele', 'rawDescription': 'Philosopher King', 'created': datetime.datetime(2009, 2, 13, 0, 52, 7, tzinfo=datetime.timezone.utc), 'followersCount': 5446186, 'friendsCount': 594, 'statusesCount': 81502, 'favouritesCount': 23544, 'listedCount': 4513, 'mediaCount': 3422, 'location': 'El Salvador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1697429472700436480/N5l14_Ac_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20736511/1670818292', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Government', 'descriptionLinks': [{'url': 'http://www.presidencia.gob.sv', 'text': 'presidencia.gob.sv', 'tcourl': 'https://t.co/uB8YMuSYrx'}], '_type': 'snscrape.modules.twitter.User'}",es,"¡Aprobación legislativa, en tiempo récord, de alianza entre @Google y El Salvador!

Congress approved our alliance with @Google in record time! https://t.co/NeD5hvzI9k",547,2754,14829,251,1699443931908300877,[],[],"[{'id': 20536157, 'username': 'Google', 'displayname': 'Google', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 20536157, 'username': 'Google', 'displayname': 'Google', '_type': 'snscrape.modules.twitter.UserRef'}]",[],825011.0,,,,,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,"{'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/media/F5WiuquXIAAQ9in.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 2176000, 'url': 'https://video.twimg.com/amplify_video/1699440820774952960/vid/avc1/720x1280/zoPKErQ1MyyDp0XP.mp4?tag=16'}, {'contentType': 'video/mp4', 'bitrate': 10368000, 'url': 'https://video.twimg.com/amplify_video/1699440820774952960/vid/avc1/1080x1920/qFjOHlHq6HrBkwhj.mp4?tag=16'}, {'contentType': 'video/mp4', 'bitrate': 950000, 'url': 'https://video.twimg.com/amplify_video/1699440820774952960/vid/avc1/480x852/Q3wx2ZTWjDCvTk68.mp4?tag=16'}, {'contentType': 'video/mp4', 'bitrate': 632000, 'url': 'https://video.twimg.com/amplify_video/1699440820774952960/vid/avc1/320x568/zHDF8umzSTEC0E35.mp4?tag=16'}], 'duration': 28695, 'views': 236058}], 'animated': []}",snscrape.modules.twitter.Tweet
517,1693987725773590894,1693987725773590894,https://twitter.com/iForex_com/status/1693987725773590894,2023-08-22 14:05:21+00:00,"{'id': 2541159535, 'id_str': '2541159535', 'url': 'https://twitter.com/iForex_com', 'username': 'iForex_com', 'displayname': 'iFOREX', 'rawDescription': 'Welcome to the Official iFOREX Twitter where you can find updates, news events, and market reports.  Click on the link below.', 'created': datetime.datetime(2014, 6, 2, 10, 0, 59, tzinfo=datetime.timezone.utc), 'followersCount': 166435, 'friendsCount': 113, 'statusesCount': 19809, 'favouritesCount': 67, 'listedCount': 483, 'mediaCount': 3538, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1246761850139795457/Oh1ylRsn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2541159535/1587044172', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.iforex.in/register?SID=513967', 'text': 'iforex.in/register?SID=5…', 'tcourl': 'https://t.co/brBetTwKGW'}], '_type': 'snscrape.modules.twitter.User'}",es,"Atención, aspirantes a inversores!  ¡Sube de nivel tus habilidades financieras sin gastar un centavo!  ¡Regístrate ahora para obtener nuestro curso de videolecciones de inversión GRATUITO!  ¡No solo desees riqueza, mueve ficha! 
https://t.co/ut3TgIpeZn https://t.co/Rkjqu2nmrc",25,45,463,4,1693987725773590894,[],[],[],"[{'url': 'http://bit.ly/s535670', 'text': 'bit.ly/s535670', 'tcourl': 'https://t.co/ut3TgIpeZn'}]",2127122.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [{'url': 'https://pbs.twimg.com/media/FhngzrJWIAUu18G.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
528,1676468864031379457,1676468864031379457,https://twitter.com/UTEoficial/status/1676468864031379457,2023-07-05 05:51:39+00:00,"{'id': 943646011, 'id_str': '943646011', 'url': 'https://twitter.com/UTEoficial', 'username': 'UTEoficial', 'displayname': 'Universidad UTE', 'rawDescription': 'Somos una comunidad académica humanista e innovadora, generadora de saberes mediante la investigación. Nuestro rector es: Dr. Ricardo Hidalgo Ottolenghi', 'created': datetime.datetime(2012, 11, 12, 14, 16, 55, tzinfo=datetime.timezone.utc), 'followersCount': 12104, 'friendsCount': 559, 'statusesCount': 33300, 'favouritesCount': 9081, 'listedCount': 48, 'mediaCount': 25415, 'location': 'Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691094927155855360/SshyCRIu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/943646011/1687740067', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.ute.edu.ec', 'text': 'ute.edu.ec', 'tcourl': 'https://t.co/sLMAMpUHn5'}], '_type': 'snscrape.modules.twitter.User'}",es,"¿Quieres ser el héroe que cuida de la salud bucal de las personas? 🦷❤️

Diagnostica y trata enfermedades dentales, realiza procedimientos estéticos y brinda un cuidado dental de calidad a tus pacientes.

¡INSCRÍBETE HOY!
Obtén tu título de Odontólogo. 🧑‍⚕️👩‍⚕️🦷

#UTE #SomosTigres",0,19,94,1,1676468864031379457,"['UTE', 'SomosTigres']",[],[],[],701840.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
548,1665382172973322240,1665382172973322240,https://twitter.com/iForex_com/status/1665382172973322240,2023-06-04 15:37:05+00:00,"{'id': 2541159535, 'id_str': '2541159535', 'url': 'https://twitter.com/iForex_com', 'username': 'iForex_com', 'displayname': 'iFOREX', 'rawDescription': 'Welcome to the Official iFOREX Twitter where you can find updates, news events, and market reports.  Click on the link below.', 'created': datetime.datetime(2014, 6, 2, 10, 0, 59, tzinfo=datetime.timezone.utc), 'followersCount': 166435, 'friendsCount': 113, 'statusesCount': 19809, 'favouritesCount': 67, 'listedCount': 483, 'mediaCount': 3538, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1246761850139795457/Oh1ylRsn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2541159535/1587044172', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.iforex.in/register?SID=513967', 'text': 'iforex.in/register?SID=5…', 'tcourl': 'https://t.co/brBetTwKGW'}], '_type': 'snscrape.modules.twitter.User'}",es,"Este increíble curso en video de 12 lecciones está repleto de conocimientos básicos y conocimientos económicos para principiantes.
Crea una cuenta y consíguelo gratis. 
https://t.co/3vWq8Z03F1 https://t.co/PR08pgruZe",0,159,1293,6,1665382172973322240,[],[],[],"[{'url': 'http://bit.ly/s535390', 'text': 'bit.ly/s535390', 'tcourl': 'https://t.co/3vWq8Z03F1'}]",6989332.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [{'url': 'https://pbs.twimg.com/media/FsdjLYPXwAE324q.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
560,1699324482337308982,1699324482337308982,https://twitter.com/SkinBaronEN/status/1699324482337308982,2023-09-06 07:31:43+00:00,"{'id': 1007222892294262795, 'id_str': '1007222892294262795', 'url': 'https://twitter.com/SkinBaronEN', 'username': 'SkinBaronEN', 'displayname': 'SkinBaronEN', 'rawDescription': 'Your marketplace for CS:GO skins - made in Germany!\nSafe and easy trading since 2016 🎩', 'created': datetime.datetime(2018, 6, 14, 11, 27, 5, tzinfo=datetime.timezone.utc), 'followersCount': 93018, 'friendsCount': 120, 'statusesCount': 8952, 'favouritesCount': 14813, 'listedCount': 19, 'mediaCount': 1672, 'location': 'Hof, Germany', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1481558876722016259/cDS343z3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1007222892294262795/1693573183', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.skinbaron.com', 'text': 'skinbaron.com', 'tcourl': 'https://t.co/ybOy3dJnLB'}], '_type': 'snscrape.modules.twitter.User'}",en,Is your inventory ready for Counter Strike 2? 👀,99,94,175,4,1699324482337308982,[],[],[],[],327052.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
570,1681412286345297948,1681412286345297948,https://twitter.com/UTEoficial/status/1681412286345297948,2023-07-18 21:15:02+00:00,"{'id': 943646011, 'id_str': '943646011', 'url': 'https://twitter.com/UTEoficial', 'username': 'UTEoficial', 'displayname': 'Universidad UTE', 'rawDescription': 'Somos una comunidad académica humanista e innovadora, generadora de saberes mediante la investigación. Nuestro rector es: Dr. Ricardo Hidalgo Ottolenghi', 'created': datetime.datetime(2012, 11, 12, 14, 16, 55, tzinfo=datetime.timezone.utc), 'followersCount': 12104, 'friendsCount': 559, 'statusesCount': 33300, 'favouritesCount': 9081, 'listedCount': 48, 'mediaCount': 25415, 'location': 'Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691094927155855360/SshyCRIu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/943646011/1687740067', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.ute.edu.ec', 'text': 'ute.edu.ec', 'tcourl': 'https://t.co/sLMAMpUHn5'}], '_type': 'snscrape.modules.twitter.User'}",es,"Lleva tus habilidades gerenciales al siguiente nivel. Nuestra Maestría en Administración de Empresas es la oportunidad perfecta🎓💼

Amplía tus conocimientos en estrategia empresarial, liderazgo y toma de decisiones👩🏻‍💼👨🏻‍💼

👀Modalidad En Línea
👉🏼¡INSCRÍBETE HOY!

#UTE #SomosTigres",0,16,219,1,1681412286345297948,"['UTE', 'SomosTigres']",[],[],[],1171111.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
582,1618232126100447239,1618232126100447239,https://twitter.com/iForex_com/status/1618232126100447239,2023-01-25 12:59:38+00:00,"{'id': 2541159535, 'id_str': '2541159535', 'url': 'https://twitter.com/iForex_com', 'username': 'iForex_com', 'displayname': 'iFOREX', 'rawDescription': 'Welcome to the Official iFOREX Twitter where you can find updates, news events, and market reports.  Click on the link below.', 'created': datetime.datetime(2014, 6, 2, 10, 0, 59, tzinfo=datetime.timezone.utc), 'followersCount': 166435, 'friendsCount': 113, 'statusesCount': 19809, 'favouritesCount': 67, 'listedCount': 483, 'mediaCount': 3538, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1246761850139795457/Oh1ylRsn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2541159535/1587044172', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.iforex.in/register?SID=513967', 'text': 'iforex.in/register?SID=5…', 'tcourl': 'https://t.co/brBetTwKGW'}], '_type': 'snscrape.modules.twitter.User'}",es,¡No pague por esto! El aprendizaje sobre cómo operar en el mercado de valores es proporcionado de forma gratuita por los brókeres regulados. Obtenga su educación gratuita aquí. https://t.co/R1s1jm1oym https://t.co/0kF6FlIIN4,75,270,1890,3,1618232126100447239,[],[],[],"[{'url': 'http://bit.ly/s524594', 'text': 'bit.ly/s524594', 'tcourl': 'https://t.co/R1s1jm1oym'}]",7877397.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [{'url': 'https://pbs.twimg.com/media/FnUdhDJWYAATndO.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
590,1681424120385290242,1681424120385290242,https://twitter.com/UTEoficial/status/1681424120385290242,2023-07-18 22:02:04+00:00,"{'id': 943646011, 'id_str': '943646011', 'url': 'https://twitter.com/UTEoficial', 'username': 'UTEoficial', 'displayname': 'Universidad UTE', 'rawDescription': 'Somos una comunidad académica humanista e innovadora, generadora de saberes mediante la investigación. Nuestro rector es: Dr. Ricardo Hidalgo Ottolenghi', 'created': datetime.datetime(2012, 11, 12, 14, 16, 55, tzinfo=datetime.timezone.utc), 'followersCount': 12104, 'friendsCount': 559, 'statusesCount': 33300, 'favouritesCount': 9081, 'listedCount': 48, 'mediaCount': 25415, 'location': 'Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691094927155855360/SshyCRIu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/943646011/1687740067', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.ute.edu.ec', 'text': 'ute.edu.ec', 'tcourl': 'https://t.co/sLMAMpUHn5'}], '_type': 'snscrape.modules.twitter.User'}",es,"¡Está en tus manos construir un futuro brillante! 🎓

 Conviértete en un Magíster en Educación✨ mientras profundiza tus conocimientos en metodologías innovadoras y adquiere nuevas herramientas pedagógicas.

👀Modalidad En Línea.
👉🏼¡INSCRÍBETE HOY!

#UTE #SomosTigres",0,35,291,0,1681424120385290242,"['UTE', 'SomosTigres']",[],[],[],2859513.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
592,1701820981361123635,1701820981361123635,https://twitter.com/CanalAntigua/status/1701820981361123635,2023-09-13 04:51:54+00:00,"{'id': 85436367, 'id_str': '85436367', 'url': 'https://twitter.com/CanalAntigua', 'username': 'CanalAntigua', 'displayname': 'Canal Antigua', 'rawDescription': 'Noticias, Opinión Análisis | Un Canal de Televisión con información seria, veraz y al punto. #CANoticias\nFB: https://t.co/ZbD2Iz5bsw', 'created': datetime.datetime(2009, 10, 26, 22, 36, 30, tzinfo=datetime.timezone.utc), 'followersCount': 574221, 'friendsCount': 204, 'statusesCount': 326211, 'favouritesCount': 94701, 'listedCount': 922, 'mediaCount': 185121, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1009868660666748934/l4IkBPz3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/85436367/1518041238', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/canalantigua', 'text': 'facebook.com/canalantigua', 'tcourl': 'https://t.co/ZbD2Iz5bsw'}, {'url': 'http://www.canalantigua.tv', 'text': 'canalantigua.tv', 'tcourl': 'https://t.co/WbNepaCe1f'}], '_type': 'snscrape.modules.twitter.User'}",es,"#CANoticias #Destino2024 

Bernardo Arévalo anunció la presentación de antejuicios contra Consuelo Porras y Fredy Orellana; además denuncias penales contra Rafael Curruchiche y Cinthia Monterroso. Además dijo que se retira temporalmente del proceso de transición con el Ejecutivo. https://t.co/0dqokqW6gU",13,20,74,2,1701820981361123635,"['CANoticias', 'Destino2024']",[],[],[],7706.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",https://twitter.com,TweetDeck Web App,"{'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1701819634876366848/pu/img/0uR7N0zZzwuEvxNT.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 256000, 'url': 'https://video.twimg.com/ext_tw_video/1701819634876366848/pu/vid/avc1/480x270/tuhahaWBbWcmBd-V.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 2176000, 'url': 'https://video.twimg.com/ext_tw_video/1701819634876366848/pu/vid/avc1/1280x720/Igc6GDFE9wpnBNgu.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 832000, 'url': 'https://video.twimg.com/ext_tw_video/1701819634876366848/pu/vid/avc1/640x360/weqfyNojpDUkxH0r.mp4?tag=12'}], 'duration': 138805, 'views': 2817}], 'animated': []}",snscrape.modules.twitter.Tweet
593,1702035430789484750,1702035430789484750,https://twitter.com/JGramajo_Soy502/status/1702035430789484750,2023-09-13 19:04:03+00:00,"{'id': 336879561, 'id_str': '336879561', 'url': 'https://twitter.com/JGramajo_Soy502', 'username': 'JGramajo_Soy502', 'displayname': 'Jessica Gramajo', 'rawDescription': 'Periodista, apasionada por la verdad. Enamorada de mi trabajo y de la aventura 😋\n\nMail: jessagramajo@gmail.com', 'created': datetime.datetime(2011, 7, 17, 2, 30, 51, tzinfo=datetime.timezone.utc), 'followersCount': 17105, 'friendsCount': 1403, 'statusesCount': 27347, 'favouritesCount': 4011, 'listedCount': 96, 'mediaCount': 15178, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1148700822160707584/-DaNvHYV_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/336879561/1562706093', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.soy502.com', 'text': 'soy502.com', 'tcourl': 'https://t.co/RWVe5TqLC5'}], '_type': 'snscrape.modules.twitter.User'}",es,"Mientras que Sandra Pereira indicó que ""los intentos por descalificar candidatos, cancelar partidos políticos y evitar que @BArevalodeLeon asuma la presidencia no son más que una muestra de un procedimiento antidemocrático... impulsado por la corrupción"". https://t.co/oc2WQ5slKZ",2,93,264,1,1702035416566636784,[],[],"[{'id': 945378369818058752, 'username': 'BArevalodeLeon', 'displayname': 'Bernardo Arévalo de León', '_type': 'snscrape.modules.twitter.UserRef'}]",[],6404.0,,,,,1.7020354276690004e+18,"{'id': 336879561, 'username': 'JGramajo_Soy502', 'displayname': 'Jessica Gramajo', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1702032451541864448/pu/img/1W75t5uB8Hzf2vx5.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 256000, 'url': 'https://video.twimg.com/ext_tw_video/1702032451541864448/pu/vid/avc1/240x180/6lN4dhtuBT_yyXjB.mp4?tag=12'}], 'duration': 72679, 'views': 2771}], 'animated': []}",snscrape.modules.twitter.Tweet
